"Time [s]"	0.0002	0.0004
7500	5.19	7
7500	5.19	7.01
7510	5.19	7.01
7520	5.19	7.01
7530	5.19	7.01
7540	5.19	7.01
7550	5.19	7.01
7560	5.19	7.01
7570	5.19	7.01
7580	5.18	7.01
7590	5.18	7.01
7590	5.18	7.01
7600	5.18	7.01
7610	5.18	7.01
7620	5.18	7.01
7630	5.18	7.01
7640	5.18	7.02
7650	5.18	7.02
7660	5.18	7.02
7670	5.18	7.02
7680	5.18	7.02
7680	5.18	7.02
7690	5.18	7.02
7700	5.17	7.02
7710	5.17	7.02
7720	5.17	7.02
7730	5.17	7.02
7740	5.17	7.02
7750	5.17	7.02
7760	5.17	7.02
7770	5.17	7.02
7770	5.17	7.03
7780	5.17	7.03
7790	5.17	7.03
7800	5.17	7.03
7810	5.17	7.03
7820	5.17	7.03
7830	5.17	7.03
7840	5.16	7.03
7850	5.16	7.03
7860	5.16	7.03
7860	5.16	7.03
7870	5.16	7.03
7880	5.16	7.03
7890	5.16	7.03
7900	5.16	7.04
7910	5.16	7.04
7920	5.16	7.04
7930	5.16	7.04
7940	5.16	7.04
7950	5.16	7.04
7950	5.16	7.04
7960	5.16	7.04
7970	5.16	7.04
7980	5.16	7.04
7990	5.15	7.04
8000	5.15	7.04
8010	5.15	7.04
8020	5.15	7.04
8030	5.15	7.04
8040	5.15	7.05
8050	5.15	7.05
8050	5.15	7.05
8060	5.15	7.05
8070	5.15	7.05
8080	5.15	7.05
8090	5.15	7.05
8100	5.15	7.05
8110	5.15	7.05
8120	5.15	7.05
8130	5.15	7.05
8140	5.15	7.05
8140	5.15	7.05
8150	5.14	7.05
8160	5.14	7.05
8170	5.14	7.06
8180	5.14	7.06
8190	5.14	7.06
8200	5.14	7.06
8210	5.14	7.06
8220	5.14	7.06
8230	5.14	7.06
8230	5.14	7.06
8240	5.14	7.06
8250	5.14	7.06
8260	5.14	7.06
8270	5.14	7.06
8280	5.14	7.06
8290	5.14	7.06
8300	5.14	7.07
8310	5.14	7.07
8320	5.14	7.07
8320	5.14	7.07
8330	5.13	7.07
8340	5.13	7.07
8350	5.13	7.07
8360	5.13	7.07
8370	5.13	7.07
8380	5.13	7.07
8390	5.13	7.07
8400	5.13	7.07
8410	5.13	7.07
8410	5.13	7.07
8420	5.13	7.07
8430	5.13	7.08
8440	5.13	7.08
8450	5.13	7.08
8460	5.13	7.08
8470	5.13	7.08
8480	5.13	7.08
8490	5.13	7.08
8500	5.13	7.08
8500	5.13	7.08
8510	5.13	7.08
8520	5.13	7.08
8530	5.13	7.08
8540	5.12	7.08
8550	5.12	7.08
8560	5.12	7.08
8570	5.12	7.09
8580	5.12	7.09
8590	5.12	7.09
8590	5.12	7.09
8600	5.12	7.09
8610	5.12	7.09
8620	5.12	7.09
8630	5.12	7.09
8640	5.12	7.09
8650	5.12	7.09
8660	5.12	7.09
8670	5.12	7.09
8680	5.12	7.09
8680	5.12	7.09
8690	5.12	7.09
8700	5.12	7.1
8710	5.12	7.1
8720	5.12	7.1
8730	5.12	7.1
8740	5.12	7.1
8750	5.12	7.1
8760	5.12	7.1
8770	5.12	7.1
8770	5.11	7.1
8780	5.11	7.1
8790	5.11	7.1
8800	5.11	7.1
8810	5.11	7.1
8820	5.11	7.1
8830	5.11	7.1
8840	5.11	7.11
8850	5.11	7.11
8860	5.11	7.11
8860	5.11	7.11
8870	5.11	7.11
8880	5.11	7.11
8890	5.11	7.11
8900	5.11	7.11
8910	5.11	7.11
8920	5.11	7.11
8930	5.11	7.11
8940	5.11	7.11
8950	5.11	7.11
8950	5.11	7.11
8960	5.11	7.11
8970	5.11	7.12
8980	5.11	7.12
8990	5.11	7.12
9000	5.11	7.12
